identifier,lat,lon
B9161,50.1914590,15.8414415
B9162,50.0615400,15.7040475
B9163,50.0647515,15.8534437
B9164,50.0501685,15.7703825
B9165,50.0501155,15.7703907
B9166,50.0501574,15.7575213
B9167,50.0432894,15.7375440
B9168,50.0500500,15.7635100
B9169,50.0309130,15.7305354
B9170,50.0265369,15.7235629
B9171,50.0325783,15.7700754
B9172,50.0326081,15.7700593
B9173,50.0326001,15.7700067
B9174,50.0185192,15.6962395
B9175,49.9492569,15.7888047
B9176,50.0239593,15.8324800
B9177,49.9540273,15.7797676
B9178,49.9540597,15.7797213
B9179,49.9492453,15.7899680
B9180,49.7608701,15.9112254
B9181,49.9400700,15.7977400
B9182,49.2965500,16.2189000
B9183,49.9482330,16.1531093
B9184,49.3469133,16.0098536
B9185,50.1667025,16.2808487
B9186,50.4134026,16.1631581
B9187,50.3932657,16.0496922
B9188,50.0298118,16.6031866
B9189,49.9666969,16.4102555
B9190,49.7612861,16.4778463
B9191,49.8859094,16.4468954
B9192,49.7574699,16.4659983
B9193,49.3414018,16.4325321
B9194,49.3413833,16.4325777
B9195,49.5480130,16.5750998
B9196,49.2281264,16.5871264
B9197,49.2284233,16.5308580
B9198,49.1878290,16.6433128
B9199,49.1928339,16.5284267
B9200,49.1710930,16.5584886
B9201,49.1521799,16.5045154
B9202,49.1801359,16.6189687
B9203,49.1984261,16.6144447
B9204,49.1886116,16.5854569
B9205,49.1886410,16.5854683
B9206,49.1886234,16.5854927
B9207,49.1683128,16.5574593
B9208,49.1683373,16.5573963
B9209,49.1644540,16.6153232
B9210,48.7512094,16.3808079
B9211,49.9704937,16.9618848
B9212,49.9703896,16.9616435
B9213,49.9656814,16.9679298
B9214,50.1231229,14.4852754
B9215,49.1665771,16.5566436
B9216,50.1307853,14.1376041
B9217,50.1310311,14.1374730
B9218,50.1319026,14.1267388
B9219,50.1317401,14.1265750
B9220,50.1337213,14.1338106
B9221,49.9640341,14.3631024
B9222,49.9653161,14.3841512
B9223,49.9650526,14.3830652
B9224,48.7810060,18.6405284
B9225,48.7770542,18.6425308
B9226,50.4506038,16.6615485
B9227,50.2243856,19.0714778
B9228,50.2261215,19.0716281
B9229,50.1189129,18.9709076
B9230,49.8880771,16.8811302
B9231,49.8819930,16.8789310
B9232,49.7751673,16.9323668
B9233,49.1761342,16.6890248
B9234,49.1772727,16.6648727
B9235,49.2509148,16.6685958
B9236,49.1593449,16.8802466
B9237,49.2049819,16.8839576
B9238,48.9435382,16.7250927
B9239,48.9435708,16.7251074
B9240,48.9435006,16.7250752
B9241,49.7306265,17.2973793
B9242,49.5975161,17.2570085
B9243,49.6329626,17.2352806
B9244,49.6090463,17.2597113
B9245,49.5834804,17.2227223
B9246,49.5896785,17.2264220
B9247,49.5875039,17.2380556
B9248,49.5796435,17.2489736
B9249,49.5809783,17.2351972
B9250,49.4757287,17.1074880
B9251,49.4757291,17.1026036
B9252,49.4729120,17.0917097
B9253,49.4714187,17.0961490
B9254,49.4687473,17.1075660
B9255,49.3492388,17.3071786
B9256,48.9738196,17.2598993
B9257,48.8572445,17.0312762
B9258,48.8518091,17.1248963
B9259,50.1216872,17.3832040
B9260,49.4601937,17.4470233
B9261,49.4602172,17.4470052
B9262,49.4601709,17.4470432
B9263,49.4534813,17.4729921
B9264,49.4540878,17.4478995
B9265,49.4496726,17.4720326
B9266,49.3309224,17.5761364
B9267,49.1777600,17.5169700
B9268,49.2070127,17.5929489
B9269,49.2070242,17.5929999
B9270,49.0231540,17.6482919
B9271,49.0131266,17.6483383
B9272,48.9544499,17.3852872
B9273,48.9544277,17.3853060
B9274,48.9544729,17.3852689
B9275,48.9545882,17.3925651
B9276,48.9547457,17.3926073
B9277,50.0926687,14.3286500
B9278,49.9500510,17.8766333
B9279,49.9444755,17.9283666
B9280,49.4692100,17.9711700
B9281,49.9492494,17.9034974
B9282,49.9492139,17.9034820
B9283,49.2317031,17.6841787
B9284,49.8470325,18.1484062
B9285,49.2204668,17.7068688
B9286,49.8058987,18.2289180
B9287,49.0794552,17.8881220
B9288,49.8408284,18.1563145
B9289,49.8609180,18.1472806
B9290,49.8471128,18.1590378
B9291,49.8471526,18.1590445
B9292,49.8387324,18.1633817
B9293,49.8387205,18.1634007
B9294,49.8092248,18.2399094
B9295,49.8075578,18.2355806
B9296,49.8060585,18.2410312
B9297,49.8553900,18.2755582
B9298,49.8737576,18.2600321
B9299,49.8515136,18.2835800
B9300,49.8603300,18.2575700
B9301,49.8315822,18.2870033
B9302,49.8353174,18.2698971
B9303,49.8398699,18.2815393
B9304,49.8399045,18.2815199
B9305,49.8398284,18.2815667
B9306,49.8515684,18.2834715
B9307,49.8364648,18.2705324
B9308,49.8360726,18.2960827
B9309,49.8341026,18.2602073
B9310,49.8080236,18.2950319
B9311,49.8367231,18.2631961
B9312,49.8367239,18.2632489
B9313,49.8309916,18.2537321
B9314,49.7798807,18.2705982
B9315,49.8281588,18.2555278
B9316,49.7811559,18.2659405
B9317,49.7811156,18.2659609
B9318,49.7880569,18.2649326
B9319,49.7724100,18.2535300
B9320,49.7792820,18.2582645
B9321,49.7727545,18.2542948
B9322,49.8703590,18.4230840
B9323,49.5948830,18.0096878
B9324,49.3363940,18.0030918
B9325,49.8699607,18.4316197
B9326,49.1425539,18.0127716
B9327,49.1425323,18.0127312
B9328,49.8172894,18.3404383
B9329,49.8173001,18.3403777
B9330,49.8336315,18.3876160
B9331,49.8023059,18.4168860
B9332,49.7773932,18.4582965
B9333,49.7871179,18.4222966
B9334,49.7755095,18.4543888
B9335,49.8654438,18.5413777
B9336,49.8694496,18.5527039
B9337,49.6928731,18.3572307
B9338,49.6802896,18.6687339
B9339,49.7437790,18.6248949
B9340,49.8543151,18.5403809
B9341,49.8542731,18.5403493
B9342,49.8508779,18.5569274
B9343,49.8604052,18.5427840
B9344,49.7321300,18.6199300
B9345,49.0655400,17.0292400
B9346,49.7758533,16.9266375
B9347,49.3581690,16.6433451
B9348,49.9667448,16.9659939
B9349,49.9613228,16.9776304
B9350,49.2462470,16.5754276
B9351,50.1577653,16.2836390
B9352,49.1884804,16.6203673
B9353,49.1884617,16.6203636
B9354,49.9986655,16.2144067
B9355,50.2123785,15.8496028
B9356,50.0285331,15.8082994
B9357,50.0259171,15.7924873
B9358,50.3466752,15.9134701
B9359,50.1994593,15.8137640
B9360,50.2159888,15.8119169
B9361,48.6591431,17.0230072
B9362,50.4277395,15.8072320
B9363,50.3590032,15.9243066
B9364,50.4285686,15.8157491
B9365,50.4286042,15.8157142
B9366,50.4286209,15.8155771
B9367,50.4286706,15.8155746
B9368,50.1256466,14.4941325
B9369,49.1064324,16.4666822
B9370,50.1382364,13.9886452
B9371,49.4134962,15.5926354
B9372,50.4325232,15.8087433
B9373,50.4317363,15.8176365
B9374,50.5613713,15.9007066
B9375,50.4425123,15.3564555
B9376,50.4347213,15.3643119
B9377,49.5390474,15.3565006
B9378,49.1796203,15.4492236
B9379,50.7610576,15.0708368
B9380,50.7760724,15.0441913
B9381,50.1906400,15.0498300
B9382,50.6562455,14.7241317
B9383,50.7481591,15.0696547
B9384,50.7481539,15.0697194
B9385,50.1223330,14.4703739
B9386,50.1397900,14.4315237
B9387,50.1397367,14.4314982
B9388,50.1396641,14.4314649
B9389,50.0165317,14.4442301
B9390,50.0638268,14.3839593
B9391,50.1071496,14.5689064
B9392,50.1071503,14.5689694
B9393,50.0298372,14.5004434
B9394,50.0469676,14.3250220
B9395,50.3560591,13.8025453
B9396,49.0200088,13.9974794
B9397,50.6711623,14.0658008
B9398,50.5906446,13.5651466
B9399,50.4959157,13.6322069
B9400,49.6940429,13.2563673
B9401,50.3306774,13.5385394
B9402,49.4015457,13.2796334
B9403,49.7289561,13.3687902
B9404,49.7564432,13.4570193
B9405,49.2896213,13.1359456
B9406,49.2896078,13.1359828
B9407,49.5305552,12.9313293
B9408,50.1796269,12.6380785
B9409,50.2351634,12.8552223
B9410,50.3782591,13.2679334
B9411,49.7987307,12.6348493
B9412,48.7180967,18.5396248
B9413,50.0732997,15.9832051
B9414,50.1109774,14.5014118
B9415,50.0464851,14.4475415
B9416,50.0464570,14.4475015
B9417,49.2098316,16.7910519
B9418,50.1113041,14.3251244
B9419,50.8869910,12.0893722
B9420,50.2428166,19.0332907
B9421,50.3209448,14.4003506
B9422,50.2410595,14.3091943
B9423,50.2411051,14.3090867
B9424,50.2937394,18.9422559
B9425,50.2937544,18.9423749
B9426,50.2937598,18.9424206
B9427,48.5967064,18.8488879
B9428,48.5952315,18.8496471
B9429,50.1988167,15.8576752
B9430,49.1181208,16.4731157
B9431,49.7115517,12.7749357
B9432,49.7115900,12.7749600
B9433,49.7571200,13.4228492
B9434,49.4925600,13.5950000
B9435,49.7634795,13.3795715
B9436,50.2378454,12.8375621
B9437,50.2350861,12.8980838
B9438,49.7334283,13.4016096
B9439,50.6607523,13.8426794
B9440,50.6680760,14.0167166
B9441,50.6378381,13.8082697
B9442,50.6388502,13.8037525
B9443,50.7626802,14.5505586
B9444,50.1032736,14.5800717
B9445,50.7574859,14.5555946
B9446,50.1341668,14.5475702
B9447,50.0851695,14.5570187
B9448,50.0511015,14.6281560
B9449,50.0654600,14.3633820
B9450,50.0940155,14.3378724
B9451,50.1317879,14.4107433
B9452,50.1317900,14.4106400
B9453,50.2047467,14.6771874
B9454,50.0332975,14.3861412
B9455,50.0226290,14.4413090
B9456,50.0928000,14.3408700
B9457,50.0495566,14.3451404
B9458,50.0187444,14.4022728
B9459,49.9667822,14.5165787
B9460,49.9478712,14.5267558
B9461,50.2839590,14.8265766
B9462,49.8757321,14.9039797
B9463,50.2494757,14.7696182
B9464,50.9222960,15.0796872
B9465,50.7735800,15.0733900
B9466,50.7696425,15.0673369
B9467,50.7521132,15.0708515
B9468,49.5569381,15.9403120
B9469,50.1862875,15.8475292
B9470,50.0752304,15.9836743
B9471,50.2948508,16.1646923
B9472,49.2322004,16.6180256
B9473,49.2322305,16.6180109
B9474,49.2085598,16.1531692
B9475,49.5928812,17.2902498
B9476,49.1448300,16.6654300
B9477,49.9202764,17.8419782
B9478,49.9858269,17.4571246
B9479,49.5464466,18.2185887
B9480,49.8378890,18.2876893
B9481,49.8378634,18.2877164
B9482,49.8445369,18.1680667
B9483,49.8111519,18.2708809
B9484,49.8254607,18.1567479
B9485,49.8254800,18.1568200
B9486,49.4654082,18.1372466
B9487,49.6021760,18.1328233
B9488,49.6021922,18.1327974
B9489,49.4660500,18.0038705
B9490,49.9099478,18.3566697
B9491,49.9099620,18.3567292
B9492,49.4601283,18.1275581
B9493,49.4601602,18.1275559
B9494,49.8593695,18.5570111
B9495,49.7776400,18.4533400
B9496,50.2124008,15.8120715
B9497,50.8216934,12.8855793
B9498,49.1139529,16.4681157
B9499,48.8897817,17.2937369
B9500,50.1163642,14.4955714
B9501,50.8645163,12.7390500
B9502,50.3533330,15.9156134
B9503,48.9941736,14.4705599
B9504,50.0649505,14.5051485
B9505,49.2245187,18.7989365
B9506,51.0694035,16.9990614
B9507,51.0693732,16.9990440
B9508,51.0693459,16.9989773
B9509,50.0292148,15.7768790
B9510,50.0292093,15.7773098
B9511,50.0292367,15.7758594
B9512,49.5780194,13.3248447
B9513,49.7191418,13.4018414
B9514,49.2337086,13.5201611
B9515,49.8753778,13.8939983
B9516,50.0303600,14.2047597
B9517,50.0303342,14.2047979
B9518,50.1084972,14.5155395
B9519,50.1853402,18.7989174
B9520,50.2408909,18.8508545
B9521,50.8165388,12.8463351
B9522,51.0098981,18.7933687
B9523,48.5430535,17.0291109
B9524,50.4464274,18.8624615
B9525,50.4464560,18.8623940
B9526,50.1648849,14.1088264
B9527,48.8501781,17.1294727
B9528,48.8501730,17.1295029
B9529,49.2276909,16.5768820
B9530,48.7563895,16.8890282
B9531,48.7802891,16.9020110
B9532,50.1329803,14.5133773
B9533,50.1330112,14.5133800
B9534,50.1330069,14.5134873
B9535,50.1359340,14.5107065
B9536,50.1358824,14.5107266
B9537,49.7297672,13.3091940
B9538,50.4938472,13.0322902
B9539,50.4991237,13.6384173
B9540,50.4990663,13.6383775
B9541,49.5275260,12.9474349
B9542,49.5733206,13.3306972
B9543,49.7313751,13.4026222
B9544,50.5588489,13.7769467
B9545,50.5587823,13.7769138
B9546,50.3569543,13.8032984
B9547,50.6799560,14.0382915
B9548,50.6626730,14.0349203
B9549,50.3615714,14.4677933
B9550,50.0890520,14.3248500
B9551,50.1348535,14.3831149
B9552,50.1790400,14.6635900
B9553,50.1042332,14.4664135
B9554,50.1003700,14.4238200
B9555,50.0429478,14.5528841
B9556,50.0650135,14.5049359
B9557,49.4058414,14.8099686
B9558,49.4058522,14.8098803
B9559,49.7021218,14.8954554
B9560,49.9662889,14.3787588
B9561,49.9543436,15.2709779
B9562,49.9873786,14.3632165
B9563,49.9874302,14.3631826
B9564,49.9651545,14.5190877
B9565,49.9651401,14.5190820
B9566,49.0015949,14.4515893
B9567,49.0015676,14.4515873
B9568,50.4955653,15.5155248
B9569,49.2015316,16.6578432
B9570,50.2829630,18.8554539
B9571,51.0879983,16.9991149
B9572,49.1897793,16.6040422
B9573,49.0828401,15.4526083
B9574,49.6678800,15.4026800
B9575,50.5650030,15.9241763
B9576,50.5650250,15.9242020
B9577,49.2183595,16.5763387
B9578,49.4134321,18.7193080
B9579,49.1812268,15.4628324
B9580,50.2135777,15.8162849
B9581,50.5641600,15.9072100
B9582,50.0202656,15.7587073
B9583,49.4402865,18.7925903
B9584,50.0600958,15.7744401
B9585,50.0101609,15.7993640
B9586,50.0348576,15.7635362
B9587,49.1944310,16.6148852
B9588,49.1815607,16.6855387
B9589,49.4654709,17.1224481
B9590,49.6327525,16.7136303
B9591,49.6327707,16.7134935
B9592,49.6327605,16.7135521
B9593,49.8671292,18.5341760
B9594,49.0773286,17.4339110
B9595,49.8289966,18.2711708
B9596,49.4500013,17.4537067
B9597,49.4499496,17.4537267
B9598,49.1053960,17.3949235
B9599,49.4510400,17.4588800
B9600,51.0848565,17.0181245
B9601,51.0875460,17.0193682
B9602,51.0947462,17.0274714
B9603,50.1258358,14.4571362
B9604,50.5411471,14.1327658
B9605,51.0728938,17.0887525
B9606,51.0729076,17.0887934
B9607,51.0729206,17.0888298
B9608,50.1047844,18.5608228
B9609,50.0997507,18.5615901
B9610,50.0736481,14.4929362
B9611,51.0759465,17.0428216
B9612,51.0775017,17.0483436
B9613,51.0945665,17.0279836
B9614,50.3045286,18.6896005
B9615,49.3527501,16.4025277
B9616,49.2171256,16.5088392
B9617,49.3515601,16.4026550
B9618,49.5122658,17.0583723
B9619,49.2178963,16.5538280
B9620,49.5104075,16.9620540
B9621,50.6856428,17.9748009
B9622,50.0687861,15.9866188
B9623,50.7968749,16.2521645
B9624,49.2459958,16.6752041
B9625,50.9788586,13.7171983
B9626,50.7967349,16.2519901
B9627,51.0391320,13.6381308
B9628,50.2870173,18.9244909
B9629,49.5293569,18.8597336
B9630,49.5399307,18.8693144
B9631,49.5479644,18.8809098
B9632,49.5586179,18.9188279
B9633,49.5661681,18.8940744
B9634,49.5717575,19.0489311
B9635,49.5495755,18.9357418
B9636,49.5388892,19.0067449
B9637,49.5670355,19.0302761
B9638,49.9651992,14.0712646
B9639,50.2695253,12.7859366
B9640,50.5110300,13.6374200
B9641,49.7554313,13.4254867
B9642,50.6607809,14.0434048
B9643,50.6848630,14.0046787
B9644,49.7353935,13.5961659
B9645,50.6257403,14.0559165
B9646,50.1383612,14.1173808
B9647,50.1347241,14.3734319
B9648,49.6770364,13.9941485
B9649,50.6774842,14.5286596
B9650,50.0502805,14.3426299
B9651,50.1028006,14.4981588
B9652,50.0926837,14.3287844
B9653,50.0782900,14.4613000
B9654,50.0719543,14.5005040
B9655,50.0507760,14.4505347
B9656,50.0427541,14.4580056
B9657,50.0329291,14.5038023
B9658,50.1415653,14.5771755
B9659,50.0398500,14.5576100
B9660,50.0335329,14.5890316
B9661,50.6550854,14.7324164
B9662,50.7517324,15.0335098
B9663,50.7579033,15.0418344
B9664,50.0237577,15.1968673
B9665,50.4350579,15.8185759
B9666,50.7364685,15.3082587
B9667,50.2070738,15.8167978
B9668,50.2017997,15.8342840
B9669,50.0225119,15.7786762
B9670,49.7608891,16.4666383
B9671,49.4886878,16.6588870
B9672,49.4886300,16.6588734
B9673,49.9682300,16.9722300
B9674,49.2132644,16.7475773
B9675,48.8623362,17.1219069
B9676,49.2025300,17.5987500
B9677,49.8165763,17.0833273
B9678,49.7645867,17.1112691
B9679,49.7646100,17.1113300
B9680,49.9869799,17.4621498
B9681,49.9876472,17.4626750
B9682,49.9344500,17.9018900
B9683,49.7772461,17.7530172
B9684,49.7684578,18.7914933
B9685,50.9365848,17.3030672
B9686,50.9433817,17.2998198
B9687,50.9463524,17.2960892
B9688,50.9459552,17.2869852
B9689,50.9503750,17.2845045
B9690,50.9504186,17.2768511
B9691,50.9525838,17.2729320
B9692,50.9371536,17.2690716
B9693,49.8096622,18.2344032
B9694,49.7762685,18.4462985
B9695,49.7532056,18.2556550
B9696,49.7865409,18.1320025
B9697,49.7865600,18.1320152
B9698,49.7865821,18.1320296
B9699,49.7820854,18.2531580
B9700,49.7771400,18.2543000
B9701,49.6124313,18.1613277
B9702,49.6725878,18.6709833
B9703,49.7833493,18.4324292
B9704,49.7993013,18.4005292
B9705,49.7993187,18.4006056
B9706,49.6912500,18.3422400
B9707,49.2387325,15.0707544
B9708,51.0918992,17.0357209
B9709,50.0717725,14.6793328
B9710,49.3887049,12.1454875
B9711,50.1712687,18.8940612
B9712,50.0908287,13.7256411
B9713,50.0887000,18.5447023
B9714,50.2702560,18.8818506
B9715,49.5390282,15.3455130
B9716,49.5459596,15.3573729
B9717,48.8265354,14.3338072
B9718,51.0919331,16.9852568
B9719,51.0769207,17.0175577
B9720,51.0769140,17.0175835
B9721,51.0902028,17.0211642
B9722,51.0899995,17.0232014
B9723,51.0980421,16.9922737
B9724,50.3049340,19.0276264
B9725,50.3026141,19.0320096
B9726,49.5421076,18.2242014
B9727,49.7237172,13.3704073
B9728,50.1159554,14.4577098
B9729,50.3619782,13.6979710
B9730,50.3619936,13.6979710
B9731,50.7740458,14.2184948
B9732,50.3619588,13.6979721
B9733,50.0911900,14.3030700
B9734,50.0908508,14.3054579
B9735,50.0363451,14.4931152
B9736,50.1275098,14.4818824
B9737,50.0429739,14.3143294
B9738,50.0927119,14.4990898
B9739,50.0555671,14.3470227
B9740,50.0272925,14.3723215
B9741,49.9685017,14.3840110
B9742,50.0214117,14.4268830
B9743,50.1110078,14.5986048
B9744,50.0792346,14.6536355
B9745,50.0771378,14.6610956
B9746,50.0717400,14.5526700
B9747,50.0120163,14.5136830
B9748,50.0324358,14.5599363
B9749,50.0351300,14.5586800
B9750,50.1988322,14.8521352
B9751,48.9878480,14.4527860
B9752,50.0203600,14.5807000
B9753,49.0088305,14.4887413
B9754,48.9742225,14.4872491
B9755,49.4348301,15.2186934
B9756,50.7258961,15.1588073
B9757,50.7259314,15.1588054
B9758,50.7531524,15.0775426
B9759,50.7515036,15.0761623
B9760,50.7503600,15.0683600
B9761,50.0212283,15.7330508
B9762,50.6631700,15.9100300
B9763,49.5672568,16.0799550
B9764,49.5672852,16.0799368
B9765,49.5637352,16.0669700
B9766,49.2744105,16.4374956
B9767,49.2695718,16.5963113
B9768,49.1742155,16.5823013
B9769,49.1742204,16.5822225
B9770,49.2179377,16.5200027
B9771,49.2180463,16.5997941
B9772,49.1859956,16.6240307
B9773,49.6018109,17.2504871
B9774,49.7328452,17.3009148
B9775,49.6080413,17.2865039
B9776,49.4765813,17.1100972
B9777,49.4691300,17.0906700
B9778,49.4634579,17.1189600
B9779,49.1641816,17.5183324
B9780,49.2048992,17.5897737
B9781,49.0890309,17.4990571
B9782,49.0212300,17.6409500
B9783,49.9725691,17.8550814
B9784,49.9021971,18.3514346
B9785,49.9482262,17.9083868
B9786,49.2246243,17.6612676
B9787,49.8325500,18.2480500
B9788,49.6607100,18.6814700
B9789,49.8532677,18.5644493
B9790,49.6737782,18.6752952
B9791,49.8628800,18.5545300
B9792,49.6314844,18.7013801
B9793,49.5790400,18.7671046
B9794,49.5270552,18.7538032
B9795,50.1030893,13.7267431
B9796,51.0774559,17.7240976
B9797,51.0768798,17.7252164
B9798,50.0391970,15.8019429
B9799,49.9075732,15.3938588
B9800,50.1163418,14.4955387
B9801,50.1625013,14.8260002
B9802,50.1304361,14.7330898
B9803,50.1030707,13.7267106
B9804,50.6896547,14.5193184
B9805,49.1386430,16.6339637
B9806,49.1386534,16.6339198
B9807,49.1386470,16.6338114
B9808,49.1385535,16.6336971
B9809,48.8873485,17.9609645
B9810,48.8932182,17.9547116
B9811,50.0564649,14.4703206
B9812,51.0963540,16.9336223
B9813,49.5452424,15.3523799
B9814,49.5452753,15.3523595
B9815,50.2662732,19.0498063
B9816,50.2289008,14.8648616
B9817,50.2288913,14.8648804
B9818,50.0403991,15.8014517
B9819,50.0412793,15.7808198
B9820,50.0454406,14.4907911
B9821,50.0453548,14.4908067
B9822,50.0453834,14.4908015
B9823,50.0454100,14.4907966
B9824,49.5445475,15.3564503
B9825,49.6441815,16.5172022
B9826,48.8958412,18.0253067
B9827,48.8660259,17.9446859
B9828,48.8956674,18.0254720
B9829,48.8937522,18.0376733
B9830,48.8880431,18.0343211
B9831,50.1302688,14.4232720
B9832,48.9578417,18.0330174
B9833,48.9908697,18.1011459
B9834,50.0777188,14.6492016
B9835,50.0738697,12.3558507
B9836,50.6194797,13.6041722
B9837,50.6194950,13.6041742
B9838,49.7568000,13.4190300
B9839,49.7441200,13.3849400
B9840,49.7264342,13.3765250
B9841,49.7264868,13.3765240
B9842,50.6348653,13.8420404
B9843,50.6695602,14.0919132
B9844,50.0915843,14.3235353
B9845,49.8712909,14.2619434
B9846,49.8712868,14.2618968
B9847,49.8712489,14.2619110
B9848,50.1270300,14.4315500
B9849,50.1863200,14.6543900
B9850,50.1407272,14.4283769
B9851,49.0086364,13.9960082
B9852,50.1265733,14.4220923
B9853,50.1114039,14.3933098
B9854,50.1024299,14.4685626
B9855,50.1025144,14.4444994
B9856,48.7368334,18.7620990
B9857,49.2034614,18.7344950
B9858,49.2263326,18.7473180
B9859,50.7168966,12.4628494
B9860,50.8138550,12.8971842
B9861,48.9891591,14.4506420
B9862,50.0770112,14.3395570
B9863,50.0064289,14.4310281
B9864,50.0064552,14.4309887
B9865,48.9859931,14.4663952
B9866,48.9786565,14.4722681
B9867,50.1090341,14.5445319
B9868,50.1223406,14.5072274
B9869,50.0693062,14.6763885
B9870,50.1101607,14.5155370
B9871,50.0774793,14.6490101
B9872,50.0723481,14.6520254
B9873,50.0310495,14.6109223
B9874,50.0337800,14.5927700
B9875,50.0289619,14.5957088
B9876,50.0052605,14.6542534
B9877,50.0258399,14.5210381
B9878,50.0083117,14.5696484
B9879,49.4385763,15.2094507
B9880,50.5112303,15.4928903
B9881,50.1329700,15.3910100
B9882,50.1969180,15.8349772
B9883,49.4421756,15.6168715
B9884,50.0526365,15.7579767
B9885,50.0449675,15.7566940
B9886,50.1439100,16.0845000
B9887,49.9531724,16.1694396
B9888,48.8374800,16.0650800
B9889,50.7018358,14.8037585
B9890,50.0451319,14.4917992
B9891,50.0305141,14.2783487
B9892,49.7611774,16.6532076
B9893,49.3697534,16.6431007
B9894,49.5894500,17.2247800
